realisation,condition,av_error_sigma_mag,stage1_fracture_scale_pc,stage1_fracture_abs_error_pc,exact_spatial_reconstruction,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved,s2_significant_flags,s2_accepted_splits,s2_final_groups,s2_orphans,mean_completeness_baseline,mean_purity_baseline,mean_jaccard_baseline,strict_recoveries_of_8_baseline,formal_overlap_resolved_baseline,overlap_best_groups_separate_baseline,strict_overlap_resolved_baseline,s2_accepted_splits_baseline,s2_orphans_baseline,delta_mean_completeness_vs_baseline,delta_mean_purity_vs_baseline,delta_mean_jaccard_vs_baseline,delta_strict_recoveries_of_8_vs_baseline,delta_formal_overlap_resolved_vs_baseline,delta_overlap_best_groups_separate_vs_baseline,delta_strict_overlap_resolved_vs_baseline,delta_s2_accepted_splits_vs_baseline,delta_s2_orphans_vs_baseline
82,av_sigma_0.025,0.025,17.044626788618505,0.0,True,0.9226647882513661,0.9642951662521243,0.888620406983615,7,7,True,False,False,7,3,105,46,0.9187585382513661,0.9642951662521243,0.884714156983615,7,False,True,False,4,51,0.00390625,0.0,0.00390625,0,0,0,0,-1,-5
82,av_sigma_0.05,0.05,17.044626788618505,0.0,True,0.9226647882513661,0.9642951662521243,0.888620406983615,7,7,True,False,False,4,3,105,50,0.9187585382513661,0.9642951662521243,0.884714156983615,7,False,True,False,4,51,0.00390625,0.0,0.00390625,0,0,0,0,-1,-1
82,av_sigma_0.1,0.1,17.044626788618505,0.0,True,0.9225046960382514,0.9646541822361403,0.8892382005602443,7,7,True,False,False,3,2,105,51,0.9187585382513661,0.9642951662521243,0.884714156983615,7,False,True,False,4,51,0.0037461577868852514,0.0003590159840159979,0.0045240435766292775,0,0,0,0,-2,0
82,av_sigma_0.2,0.2,17.044626788618505,0.0,True,0.9307334357923497,0.9504038156672253,0.883017502943211,7,7,True,False,False,1,1,105,33,0.9187585382513661,0.9642951662521243,0.884714156983615,7,False,True,False,4,51,0.011974897540983576,-0.013891350584898987,-0.0016966540404039776,0,0,0,0,-3,-18
83,baseline,0.0,17.018295368341942,0.0,True,0.8811582137978142,0.9032703804381323,0.787838595692823,7,6,True,False,False,13,6,108,121,0.8811582137978142,0.9032703804381323,0.787838595692823,6,False,True,False,6,121,0.0,0.0,0.0,0,0,0,0,0,0
83,av_sigma_0.025,0.025,17.018295368341942,0.0,True,0.9070504610655737,0.9033650774078292,0.8137108109093005,7,7,True,False,False,7,5,107,115,0.8811582137978142,0.9032703804381323,0.787838595692823,6,False,True,False,6,121,0.025892247267759516,9.469696969688357e-05,0.025872215216477534,1,0,0,0,-1,-6
83,av_sigma_0.05,0.05,17.018295368341942,0.0,True,0.9063674009562841,0.9025147372717748,0.8124857574524224,7,6,True,False,False,7,5,107,120,0.8811582137978142,0.9032703804381323,0.787838595692823,6,False,True,False,6,121,0.02520918715846987,-0.0007556431663575669,0.024647161759599356,0,0,0,0,-1,-1
83,av_sigma_0.1,0.1,17.018295368341942,0.0,True,0.9226327698087432,0.8827732899682157,0.8094104643125912,7,7,True,False,False,3,2,102,71,0.8811582137978142,0.9032703804381323,0.787838595692823,6,False,True,False,6,121,0.041474556010928976,-0.020497090469916657,0.02157186861976823,1,0,0,0,-4,-50
83,av_sigma_0.2,0.2,17.018295368341942,0.0,True,0.9185023907103825,0.8834200689475924,0.8073597041046618,7,7,True,False,False,3,2,102,92,0.8811582137978142,0.9032703804381323,0.787838595692823,6,False,True,False,6,121,0.037344176912568305,-0.01985031149053995,0.01952110841183885,1,0,0,0,-4,-29
84,baseline,0.0,17.027820392426293,0.0,True,0.9226647882513661,0.8367543034901521,0.7615324237675155,7,6,True,False,False,11,4,105,53,0.9226647882513661,0.8367543034901521,0.7615324237675155,6,False,True,False,4,53,0.0,0.0,0.0,0,0,0,0,0,0
84,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.9226647882513661,0.8354394367299838,0.7612350407381737,7,6,True,False,False,8,4,106,43,0.9226647882513661,0.8367543034901521,0.7615324237675155,6,False,True,False,4,53,0.0,-0.0013148667601683428,-0.00029738302934179117,0,0,0,0,0,-10
84,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9233158299180328,0.8354823330923722,0.7618760663791994,7,6,True,False,False,6,3,105,39,0.9226647882513661,0.8367543034901521,0.7615324237675155,6,False,True,False,4,53,0.0006510416666667407,-0.0012719703977799313,0.0003436426116838476,0,0,0,0,-1,-14
84,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.9226327698087432,0.7820711450168623,0.7088902593217601,7,6,True,False,False,4,2,103,34,0.9226647882513661,0.8367543034901521,0.7615324237675155,6,False,True,False,4,53,-3.201844262290532e-05,-0.05468315847328986,-0.052642164445755424,0,0,0,0,-2,-19
84,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.8797387295081968,0.7524078141573438,0.6649420736401648,7,6,True,False,False,4,4,105,88,0.9226647882513661,0.8367543034901521,0.7615324237675155,6,False,True,False,4,53,-0.04292605874316935,-0.0843464893328083,-0.09659035012735073,0,0,0,0,0,35
85,baseline,0.0,17.034607659265447,0.0,True,0.9202138078592093,0.8356837470407878,0.7582569764532945,7,7,True,False,False,12,4,105,68,0.9202138078592093,0.8356837470407878,0.7582569764532945,7,False,True,False,4,68,0.0,0.0,0.0,0,0,0,0,0,0
85,av_sigma_0.025,0.025,17.034607659265447,0.0,True,0.9226647882513661,0.8356837470407878,0.7607079568454513,7,7,True,False,False,9,4,105,65,0.9202138078592093,0.8356837470407878,0.7582569764532945,7,False,True,False,4,68,0.002450980392156854,0.0,0.002450980392156854,0,0,0,0,0,-3
85,av_sigma_0.05,0.05,17.034607659265447,0.0,True,0.9226647882513661,0.834957154628675,0.7601013018033125,7,7,True,False,False,7,3,104,65,0.9202138078592093,0.8356837470407878,0.7582569764532945,7,False,True,False,4,68,0.002450980392156854,-0.0007265924121128142,0.0018443253500179946,0,0,0,0,-1,-3
85,av_sigma_0.1,0.1,17.034607659265447,0.0,True,0.9226647882513661,0.834957154628675,0.7601013018033125,7,7,True,False,False,6,3,104,70,0.9202138078592093,0.8356837470407878,0.7582569764532945,7,False,True,False,4,68,0.002450980392156854,-0.0007265924121128142,0.0018443253500179946,0,0,0,0,-1,2
85,av_sigma_0.2,0.2,17.034607659265447,0.0,True,0.8735453582047573,0.838911436037902,0.7129506142407808,7,6,True,False,False,5,5,108,158,0.9202138078592093,0.8356837470407878,0.7582569764532945,7,False,True,False,4,68,-0.04666844965445194,0.00322768899711412,-0.04530636221251372,-1,0,0,0,1,90
86,baseline,0.0,16.895413935714373,0.0,True,0.9166182063210752,0.8673396260408144,0.792039757946779,7,7,True,False,False,9,3,101,91,0.9166182063210752,0.8673396260408144,0.792039757946779,7,False,True,False,3,91,0.0,0.0,0.0,0,0,0,0,0,0
86,av_sigma_0.025,0.025,16.895413935714373,0.0,True,0.9159351462117855,0.8673396260408144,0.7913566978374895,7,7,True,False,False,5,3,101,94,0.9166182063210752,0.8673396260408144,0.792039757946779,7,False,True,False,3,91,-0.000683060109289646,0.0,-0.000683060109289535,0,0,0,0,0,3
86,av_sigma_0.05,0.05,16.895413935714373,0.0,True,0.915252086102496,0.8673396260408144,0.7906736377281999,7,7,True,False,False,5,3,101,96,0.9166182063210752,0.8673396260408144,0.792039757946779,7,False,True,False,3,91,-0.001366120218579181,0.0,-0.001366120218579181,0,0,0,0,0,5
86,av_sigma_0.1,0.1,16.895413935714373,0.0,True,0.915252086102496,0.8673396260408144,0.7906736377281999,7,7,True,False,False,3,2,100,98,0.9166182063210752,0.8673396260408144,0.792039757946779,7,False,True,False,3,91,-0.001366120218579181,0.0,-0.001366120218579181,0,0,0,0,-1,7
86,av_sigma_0.2,0.2,16.895413935714373,0.0,True,0.9267680526325506,0.85263545319438,0.7904449660582349,7,7,True,False,False,1,1,100,71,0.9166182063210752,0.8673396260408144,0.792039757946779,7,False,True,False,3,91,0.010149846311475419,-0.014704172846434327,-0.001594791888544167,0,0,0,0,-2,-20
87,baseline,0.0,17.04193096544586,0.0,True,0.9194095799180328,0.8305208701976778,0.7499304501157107,7,7,True,False,False,11,4,104,44,0.9194095799180328,0.8305208701976778,0.7499304501157107,7,False,True,False,4,44,0.0,0.0,0.0,0,0,0,0,0,0
87,av_sigma_0.025,0.025,17.04193096544586,0.0,True,0.9212986680327868,0.8305208701976778,0.7518195382304648,7,7,True,False,False,7,3,102,35,0.9194095799180328,0.8305208701976778,0.7499304501157107,7,False,True,False,4,44,0.0018890881147539673,0.0,0.0018890881147540783,0,0,0,0,-1,-9
87,av_sigma_0.05,0.05,17.04193096544586,0.0,True,0.9212986680327868,0.8305208701976778,0.7518195382304648,7,7,True,False,False,3,2,100,46,0.9194095799180328,0.8305208701976778,0.7499304501157107,7,False,True,False,4,44,0.0018890881147539673,0.0,0.0018890881147540783,0,0,0,0,-2,2
87,av_sigma_0.1,0.1,17.04193096544586,0.0,True,0.9219176912568305,0.8305208701976778,0.7524385614545085,7,7,True,False,False,3,2,100,46,0.9194095799180328,0.8305208701976778,0.7499304501157107,7,False,True,False,4,44,0.0025081113387976917,0.0,0.0025081113387978027,0,0,0,0,-2,2
87,av_sigma_0.2,0.2,17.04193096544586,0.0,True,0.9242657103825136,0.8305208701976778,0.7547865805801915,8,7,True,True,False,2,2,100,67,0.9194095799180328,0.8305208701976778,0.7499304501157107,7,False,True,False,4,44,0.004856130464480746,0.0,0.004856130464480857,0,1,0,0,-2,23
88,baseline,0.0,17.048388529750305,0.0,True,0.9194095799180328,0.8905130689780731,0.8207070387645454,7,7,True,False,False,12,5,107,36,0.9194095799180328,0.8905130689780731,0.8207070387645454,7,False,True,False,5,36,0.0,0.0,0.0,0,0,0,0,0,0
88,av_sigma_0.025,0.025,17.048388529750305,0.0,True,0.9200606215846995,0.8906501303815819,0.8213258506457335,7,7,True,False,False,10,5,107,35,0.9194095799180328,0.8905130689780731,0.8207070387645454,7,False,True,False,5,36,0.0006510416666666297,0.00013706140350877583,0.0006188118811880639,0,0,0,0,0,-1
88,av_sigma_0.05,0.05,17.048388529750305,0.0,True,0.9161543715846995,0.8963180225384446,0.8188694501833522,7,7,True,False,False,6,4,106,44,0.9194095799180328,0.8905130689780731,0.8207070387645454,7,False,True,False,5,36,-0.0032552083333333703,0.005804953560371473,-0.0018375885811932058,0,0,0,0,-1,8
88,av_sigma_0.1,0.1,17.048388529750305,0.0,True,0.9211228474618924,0.9036709637149152,0.8251598380740817,7,7,True,False,False,4,3,104,46,0.9194095799180328,0.8905130689780731,0.8207070387645454,7,False,True,False,5,36,0.0017132675438595868,0.013157894736842035,0.004452799309536237,0,0,0,0,-2,10
88,av_sigma_0.2,0.2,17.048388529750305,0.0,True,0.9302851775956285,0.8769458434625954,0.8075758695776676,8,7,True,True,False,4,2,102,57,0.9194095799180328,0.8905130689780731,0.8207070387645454,7,False,True,False,5,36,0.010875597677595605,-0.013567225515477732,-0.013131169186877845,0,1,0,0,-3,21
89,baseline,0.0,17.044626788618505,0.0,True,0.8754911452850053,0.9277025057321668,0.8094362633103163,7,6,True,False,False,12,6,110,105,0.8754911452850053,0.9277025057321668,0.8094362633103163,6,False,True,False,6,105,0.0,0.0,0.0,0,0,0,0,0,0
89,av_sigma_0.025,0.025,17.044626788618505,0.0,True,0.8748401036183386,0.9288877508755526,0.8090837534400399,7,6,True,False,False,8,6,109,106,0.8754911452850053,0.9277025057321668,0.8094362633103163,6,False,True,False,6,105,-0.0006510416666666297,0.0011852451433858047,-0.00035250987027635183,0,0,0,0,0,1
89,av_sigma_0.05,0.05,17.044626788618505,0.0,True,0.9182307724845842,0.9288130972682903,0.8524909462064547,7,7,True,False,False,6,5,107,103,0.8754911452850053,0.9277025057321668,0.8094362633103163,6,False,True,False,6,105,0.04273962719957891,0.001110591536123473,0.04305468289613845,1,0,0,0,-1,-2
89,av_sigma_0.1,0.1,17.044626788618505,0.0,True,0.9116563189326716,0.9295836681608124,0.8463011960282774,7,7,True,False,False,4,4,107,102,0.8754911452850053,0.9277025057321668,0.8094362633103163,6,False,True,False,6,105,0.03616517364766636,0.0018811624286455553,0.036864932717961096,1,0,0,0,-2,-3
89,av_sigma_0.2,0.2,17.044626788618505,0.0,True,0.9143469451859929,0.9283346121639451,0.8458406223388482,7,7,True,False,False,3,3,105,107,0.8754911452850053,0.9277025057321668,0.8094362633103163,6,False,True,False,6,105,0.03885579990098764,0.0006321064317782454,0.036404359028531896,1,0,0,0,-3,2
90,baseline,0.0,17.038393596540367,0.0,True,0.8733528616458615,0.9425742484837185,0.8211430028069759,7,6,True,False,False,11,5,107,69,0.8733528616458615,0.9425742484837185,0.8211430028069759,6,False,True,False,5,69,0.0,0.0,0.0,0,0,0,0,0,0
90,av_sigma_0.025,0.025,17.038393596540367,0.0,True,0.9226647882513661,0.9090172015038527,0.8368978824326148,7,7,True,False,False,4,3,104,20,0.8733528616458615,0.9425742484837185,0.8211430028069759,6,False,True,False,5,69,0.04931192660550465,-0.033557046979865834,0.015754879625638818,1,0,0,0,-2,-49
90,av_sigma_0.05,0.05,17.038393596540367,0.0,True,0.9134904763247607,0.9333999365571128,0.8533609123184633,7,7,True,False,False,4,4,105,54,0.8733528616458615,0.9425742484837185,0.8211430028069759,6,False,True,False,5,69,0.0401376146788992,-0.009174311926605672,0.0322179095114874,1,0,0,0,-1,-15
90,av_sigma_0.1,0.1,17.038393596540367,0.0,True,0.9233158299180328,0.9090857322056071,0.8375324001991122,7,7,True,False,False,2,2,103,31,0.8733528616458615,0.9425742484837185,0.8211430028069759,6,False,True,False,5,69,0.04996296827217139,-0.033488516278111446,0.016389397392136296,1,0,0,0,-3,-38
90,av_sigma_0.2,0.2,17.038393596540367,0.0,True,0.9171042520491803,0.9083803669899005,0.8307557541809907,7,7,True,False,False,2,2,104,36,0.8733528616458615,0.9425742484837185,0.8211430028069759,6,False,True,False,5,69,0.04375139040331888,-0.03419388149381797,0.009612751374014739,1,0,0,0,-3,-33
91,baseline,0.0,16.823775898177065,0.0,True,0.9179843265396543,0.9268956148422934,0.8503240776629204,7,7,True,False,False,9,4,101,83,0.9179843265396543,0.9268956148422934,0.8503240776629204,7,False,True,False,4,83,0.0,0.0,0.0,0,0,0,0,0,0
91,av_sigma_0.025,0.025,16.823775898177065,0.0,True,0.9179843265396543,0.927865918217881,0.8512943810385079,7,7,True,False,False,5,4,101,85,0.9179843265396543,0.9268956148422934,0.8503240776629204,7,False,True,False,4,83,0.0,0.0009703033755875667,0.0009703033755874557,0,0,0,0,0,2
91,av_sigma_0.05,0.05,16.823775898177065,0.0,True,0.9179843265396543,0.9275945146792287,0.851999262900363,7,7,True,False,False,5,4,101,85,0.9179843265396543,0.9268956148422934,0.8503240776629204,7,False,True,False,4,83,0.0,0.0006988998369352739,0.001675185237442589,0,0,0,0,0,2
91,av_sigma_0.1,0.1,16.823775898177065,0.0,True,0.9179843265396543,0.9251565714168173,0.8514437073448076,7,7,True,False,False,3,3,100,87,0.9179843265396543,0.9268956148422934,0.8503240776629204,7,False,True,False,4,83,0.0,-0.00173904342547615,0.0011196296818871687,0,0,0,0,-1,4
91,av_sigma_0.2,0.2,16.823775898177065,0.0,True,0.8910354706653374,0.8982681176834136,0.8006914102598555,7,7,True,False,False,5,3,101,94,0.9179843265396543,0.9268956148422934,0.8503240776629204,7,False,True,False,4,83,-0.026948855874316946,-0.0286274971588798,-0.049632667403064934,0,0,0,0,-1,11
92,baseline,0.0,17.027820392426293,0.0,True,0.9045013230372989,0.8545930667446628,0.7599205082154111,7,7,True,False,False,12,6,106,71,0.9045013230372989,0.8545930667446628,0.7599205082154111,7,False,True,False,6,71,0.0,0.0,0.0,0,0,0,0,0,0
92,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.9134904763247607,0.8194368167446628,0.7337534115028729,7,7,True,False,False,7,4,102,62,0.9045013230372989,0.8545930667446628,0.7599205082154111,7,False,True,False,6,71,0.008989153287461749,-0.03515625,-0.02616709671253825,0,0,0,0,-2,-9
92,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9146372653155863,0.8147198356125874,0.730759581836558,7,7,True,False,False,4,4,102,64,0.9045013230372989,0.8545930667446628,0.7599205082154111,7,False,True,False,6,71,0.010135942278287402,-0.039873231132075415,-0.029160926378853147,0,0,0,0,-2,-7
92,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.9226647882513661,0.7897165370243832,0.7132074437091986,7,7,True,False,False,2,2,101,31,0.9045013230372989,0.8545930667446628,0.7599205082154111,7,False,True,False,6,71,0.018163465214067198,-0.06487652972027969,-0.04671306450621249,0,0,0,0,-4,-40
92,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.9007108094262295,0.7910688020683319,0.6935274417742141,7,6,True,False,False,2,2,101,94,0.9045013230372989,0.8545930667446628,0.7599205082154111,7,False,True,False,6,71,-0.0037905136110694126,-0.06352426467633099,-0.06639306644119702,-1,0,0,0,-4,23
93,baseline,0.0,16.957168580496962,0.0,True,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,7,True,False,False,10,3,101,41,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,False,True,False,3,41,0.0,0.0,0.0,0,0,0,0,0,0
93,av_sigma_0.025,0.025,16.957168580496962,0.0,True,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,7,True,False,False,8,3,101,41,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,False,True,False,3,41,0.0,0.0,0.0,0,0,0,0,0,0
93,av_sigma_0.05,0.05,16.957168580496962,0.0,True,0.9206476263661202,0.8772400381227521,0.802081504323193,7,7,True,False,False,5,2,100,46,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,False,True,False,3,41,-0.0007150785519126623,5.843852267417571e-05,-0.0007283651165383986,0,0,0,0,-1,5
93,av_sigma_0.1,0.1,16.957168580496962,0.0,True,0.9199645662568305,0.8772400381227521,0.8013984442139035,7,7,True,False,False,5,2,101,43,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,False,True,False,3,41,-0.0013981386612023083,5.843852267417571e-05,-0.0014114252258279336,0,0,0,0,-1,2
93,av_sigma_0.2,0.2,16.957168580496962,0.0,True,0.9171682889344263,0.8736878107802021,0.7977006834966336,7,7,True,False,False,3,2,102,49,0.9213627049180328,0.8771815996000779,0.8028098694397314,7,False,True,False,3,41,-0.004194415983606592,-0.0034937888198758316,-0.005109185943097838,0,0,0,0,-1,8
94,baseline,0.0,17.018295368341942,0.0,True,0.8800804553942949,0.9376423795013125,0.8215409521820152,7,6,True,False,False,15,8,108,104,0.8800804553942949,0.9376423795013125,0.8215409521820152,6,False,True,False,8,104,0.0,0.0,0.0,0,0,0,0,0,0
94,av_sigma_0.025,0.025,17.018295368341942,0.0,True,0.8735401744309921,0.9362857319282043,0.8138148558294639,7,6,True,False,False,10,8,108,100,0.8800804553942949,0.9376423795013125,0.8215409521820152,6,False,True,False,8,104,-0.006540280963302836,-0.0013566475731081606,-0.007726096352551282,0,0,0,0,0,-4
94,av_sigma_0.05,0.05,17.018295368341942,0.0,True,0.9263954753534366,0.9365510120640277,0.8645566564402736,7,7,True,False,False,8,7,105,94,0.8800804553942949,0.9376423795013125,0.8215409521820152,6,False,True,False,8,104,0.04631501995914167,-0.0010913674372847737,0.0430157042582584,1,0,0,0,-1,-10
94,av_sigma_0.1,0.1,17.018295368341942,0.0,True,0.91207255868677,0.8946655590859813,0.8085314307647915,7,7,True,False,False,6,6,103,112,0.8800804553942949,0.9376423795013125,0.8215409521820152,6,False,True,False,8,104,0.03199210329247504,-0.04297682041533113,-0.013009521417223668,1,0,0,0,-2,8
94,av_sigma_0.2,0.2,17.018295368341942,0.0,True,0.9116931352459017,0.8487168965057671,0.7648490660016518,7,7,True,False,False,4,3,99,87,0.8800804553942949,0.9376423795013125,0.8215409521820152,6,False,True,False,8,104,0.03161267985160676,-0.08892548299554537,-0.05669188618036336,1,0,0,0,-5,-17
95,baseline,0.0,17.043204459850088,0.0,True,0.9269232411202186,0.8744843472046954,0.8037106511137515,7,7,True,False,False,12,4,108,26,0.9269232411202186,0.8744843472046954,0.8037106511137515,7,False,True,False,4,26,0.0,0.0,0.0,0,0,0,0,0,0
95,av_sigma_0.025,0.025,17.043204459850088,0.0,True,0.9301784494535519,0.8773579104230862,0.8075363598766381,7,7,True,False,False,7,3,105,22,0.9269232411202186,0.8744843472046954,0.8037106511137515,7,False,True,False,4,26,0.0032552083333332593,0.002873563218390829,0.0038257087628865705,0,0,0,0,-1,-4
95,av_sigma_0.05,0.05,17.043204459850088,0.0,True,0.9301784494535519,0.8746405191187383,0.8069323005982876,7,7,True,False,False,7,3,105,22,0.9269232411202186,0.8744843472046954,0.8037106511137515,7,False,True,False,4,26,0.0032552083333332593,0.00015617191404293518,0.003221649484536071,0,0,0,0,-1,-4
95,av_sigma_0.1,0.1,17.043204459850088,0.0,True,0.9221509265177721,0.8669285735385965,0.7893757340108596,7,7,True,False,False,2,2,104,35,0.9269232411202186,0.8744843472046954,0.8037106511137515,7,False,True,False,4,26,-0.004772314602446537,-0.007555773666098831,-0.01433491710289192,0,0,0,0,-2,9
95,av_sigma_0.2,0.2,17.043204459850088,0.0,True,0.9314485143442623,0.848340053280229,0.7797885676244913,7,7,True,False,False,1,1,103,47,0.9269232411202186,0.8744843472046954,0.8037106511137515,7,False,True,False,4,26,0.004525273224043724,-0.026144293924466377,-0.02392208348926017,0,0,0,0,-3,21
96,baseline,0.0,17.023194609192984,0.0,True,0.8752718140572517,0.8554892818948245,0.7517288489929785,7,6,True,False,False,13,5,110,108,0.8752718140572517,0.8554892818948245,0.7517288489929785,6,False,True,False,5,108,0.0,0.0,0.0,0,0,0,0,0,0
96,av_sigma_0.025,0.025,17.023194609192984,0.0,True,0.9206156079234973,0.8444832627789876,0.7854842445113934,7,7,True,False,False,9,3,105,86,0.8752718140572517,0.8554892818948245,0.7517288489929785,6,False,True,False,5,108,0.04534379386624554,-0.011006019115836985,0.03375539551841489,1,0,0,0,-2,-22
