realisation,gate_factor,delta_bic_threshold,separation_threshold,delta_v_kms,intrinsic_velocity_sigma_kms,velocity_seed,velocity_direction_angle_rad,angle_matches_archived_table3,exact_spatial_reconstruction,stage1_fracture_abs_error_pc,stage1_radius_graph_pairs,t01_stage1_best_group,t02_stage1_best_group,stage1_already_separate,target_parent_gid,s3_accepted_splits,s3_orphans,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved
281,1.2,12.0,2.4,3.0,1.0,50261006,2.6313248110701726,True,True,0.0,16155,1,1,False,1,0,0,1.0,0.6957353058062896,0.6957353058062896,8,6,False,False,False
282,0.8,8.0,1.6,3.0,1.0,50261007,4.336293897672076,True,True,0.0,15871,4,7,True,0,0,0,1.0,0.8318742060197319,0.8318742060197319,8,8,True,True,True
282,0.9,9.0,1.8,3.0,1.0,50261007,4.336293897672076,True,True,0.0,15871,4,7,True,0,0,0,1.0,0.8318742060197319,0.8318742060197319,8,8,True,True,True
282,1.0,10.0,2.0,3.0,1.0,50261007,4.336293897672076,True,True,0.0,15871,4,7,True,0,0,0,1.0,0.8318742060197319,0.8318742060197319,8,8,True,True,True
282,1.1,11.0,2.2,3.0,1.0,50261007,4.336293897672076,True,True,0.0,15871,4,7,True,0,0,0,1.0,0.8318742060197319,0.8318742060197319,8,8,True,True,True
282,1.2,12.0,2.4,3.0,1.0,50261007,4.336293897672076,True,True,0.0,15871,4,7,True,0,0,0,1.0,0.8318742060197319,0.8318742060197319,8,8,True,True,True
283,0.8,8.0,1.6,3.0,1.0,50261008,0.05890372623302042,True,True,0.0,15825,1,1,False,1,0,0,1.0,0.7488950002958623,0.7488950002958623,8,6,False,False,False
283,0.9,9.0,1.8,3.0,1.0,50261008,0.05890372623302042,True,True,0.0,15825,1,1,False,1,0,0,1.0,0.7488950002958623,0.7488950002958623,8,6,False,False,False
283,1.0,10.0,2.0,3.0,1.0,50261008,0.05890372623302042,True,True,0.0,15825,1,1,False,1,0,0,1.0,0.7488950002958623,0.7488950002958623,8,6,False,False,False
283,1.1,11.0,2.2,3.0,1.0,50261008,0.05890372623302042,True,True,0.0,15825,1,1,False,1,0,0,1.0,0.7488950002958623,0.7488950002958623,8,6,False,False,False
283,1.2,12.0,2.4,3.0,1.0,50261008,0.05890372623302042,True,True,0.0,15825,1,1,False,1,0,0,1.0,0.7488950002958623,0.7488950002958623,8,6,False,False,False
284,0.8,8.0,1.6,3.0,1.0,50261009,5.798953084095778,True,True,0.0,16111,5,5,False,5,0,0,1.0,0.7184720067480552,0.7184720067480552,8,5,False,False,False
284,0.9,9.0,1.8,3.0,1.0,50261009,5.798953084095778,True,True,0.0,16111,5,5,False,5,0,0,1.0,0.7184720067480552,0.7184720067480552,8,5,False,False,False
284,1.0,10.0,2.0,3.0,1.0,50261009,5.798953084095778,True,True,0.0,16111,5,5,False,5,0,0,1.0,0.7184720067480552,0.7184720067480552,8,5,False,False,False
284,1.1,11.0,2.2,3.0,1.0,50261009,5.798953084095778,True,True,0.0,16111,5,5,False,5,0,0,1.0,0.7184720067480552,0.7184720067480552,8,5,False,False,False
284,1.2,12.0,2.4,3.0,1.0,50261009,5.798953084095778,True,True,0.0,16111,5,5,False,5,0,0,1.0,0.7184720067480552,0.7184720067480552,8,5,False,False,False
285,0.8,8.0,1.6,3.0,1.0,50261010,4.7194393564493105,True,True,0.0,15778,3,3,False,3,1,26,0.9705265908839167,0.8997517114541616,0.8741927940083736,8,8,True,True,True
285,0.9,9.0,1.8,3.0,1.0,50261010,4.7194393564493105,True,True,0.0,15778,3,3,False,3,1,26,0.9705265908839167,0.8997517114541616,0.8741927940083736,8,8,True,True,True
285,1.0,10.0,2.0,3.0,1.0,50261010,4.7194393564493105,True,True,0.0,15778,3,3,False,3,1,26,0.9705265908839167,0.8997517114541616,0.8741927940083736,8,8,True,True,True
285,1.1,11.0,2.2,3.0,1.0,50261010,4.7194393564493105,True,True,0.0,15778,3,3,False,3,1,26,0.9705265908839167,0.8997517114541616,0.8741927940083736,8,8,True,True,True
285,1.2,12.0,2.4,3.0,1.0,50261010,4.7194393564493105,True,True,0.0,15778,3,3,False,3,1,26,0.9705265908839167,0.8997517114541616,0.8741927940083736,8,8,True,True,True
286,0.8,8.0,1.6,3.0,1.0,50261011,0.9097428311194617,True,True,0.0,15876,4,4,False,4,0,0,1.0,0.7408542970233455,0.7408542970233455,8,6,False,False,False
286,0.9,9.0,1.8,3.0,1.0,50261011,0.9097428311194617,True,True,0.0,15876,4,4,False,4,0,0,1.0,0.7408542970233455,0.7408542970233455,8,6,False,False,False
286,1.0,10.0,2.0,3.0,1.0,50261011,0.9097428311194617,True,True,0.0,15876,4,4,False,4,0,0,1.0,0.7408542970233455,0.7408542970233455,8,6,False,False,False
286,1.1,11.0,2.2,3.0,1.0,50261011,0.9097428311194617,True,True,0.0,15876,4,4,False,4,0,0,1.0,0.7408542970233455,0.7408542970233455,8,6,False,False,False
286,1.2,12.0,2.4,3.0,1.0,50261011,0.9097428311194617,True,True,0.0,15876,4,4,False,4,0,0,1.0,0.7408542970233455,0.7408542970233455,8,6,False,False,False
287,0.8,8.0,1.6,3.0,1.0,50261012,5.7185644898425565,True,True,0.0,15531,1,1,False,1,0,0,0.9953195382882882,0.7770888469374579,0.774098472933469,8,6,False,False,False
287,0.9,9.0,1.8,3.0,1.0,50261012,5.7185644898425565,True,True,0.0,15531,1,1,False,1,0,0,0.9953195382882882,0.7770888469374579,0.774098472933469,8,6,False,False,False
287,1.0,10.0,2.0,3.0,1.0,50261012,5.7185644898425565,True,True,0.0,15531,1,1,False,1,0,0,0.9953195382882882,0.7770888469374579,0.774098472933469,8,6,False,False,False
287,1.1,11.0,2.2,3.0,1.0,50261012,5.7185644898425565,True,True,0.0,15531,1,1,False,1,0,0,0.9953195382882882,0.7770888469374579,0.774098472933469,8,6,False,False,False
287,1.2,12.0,2.4,3.0,1.0,50261012,5.7185644898425565,True,True,0.0,15531,1,1,False,1,0,0,0.9953195382882882,0.7770888469374579,0.774098472933469,8,6,False,False,False
288,0.8,8.0,1.6,3.0,1.0,50261013,2.6130813439913254,True,True,0.0,16006,4,4,False,4,0,0,1.0,0.7359472294322242,0.7359472294322242,8,6,False,False,False
288,0.9,9.0,1.8,3.0,1.0,50261013,2.6130813439913254,True,True,0.0,16006,4,4,False,4,0,0,1.0,0.7359472294322242,0.7359472294322242,8,6,False,False,False
288,1.0,10.0,2.0,3.0,1.0,50261013,2.6130813439913254,True,True,0.0,16006,4,4,False,4,0,0,1.0,0.7359472294322242,0.7359472294322242,8,6,False,False,False
288,1.1,11.0,2.2,3.0,1.0,50261013,2.6130813439913254,True,True,0.0,16006,4,4,False,4,0,0,1.0,0.7359472294322242,0.7359472294322242,8,6,False,False,False
288,1.2,12.0,2.4,3.0,1.0,50261013,2.6130813439913254,True,True,0.0,16006,4,4,False,4,0,0,1.0,0.7359472294322242,0.7359472294322242,8,6,False,False,False
289,0.8,8.0,1.6,3.0,1.0,50261014,4.089929378756352,True,True,0.0,16089,5,5,False,5,0,0,1.0,0.7275845635781348,0.7275845635781348,8,6,False,False,False
289,0.9,9.0,1.8,3.0,1.0,50261014,4.089929378756352,True,True,0.0,16089,5,5,False,5,0,0,1.0,0.7275845635781348,0.7275845635781348,8,6,False,False,False
289,1.0,10.0,2.0,3.0,1.0,50261014,4.089929378756352,True,True,0.0,16089,5,5,False,5,0,0,1.0,0.7275845635781348,0.7275845635781348,8,6,False,False,False
289,1.1,11.0,2.2,3.0,1.0,50261014,4.089929378756352,True,True,0.0,16089,5,5,False,5,0,0,1.0,0.7275845635781348,0.7275845635781348,8,6,False,False,False
289,1.2,12.0,2.4,3.0,1.0,50261014,4.089929378756352,True,True,0.0,16089,5,5,False,5,0,0,1.0,0.7275845635781348,0.7275845635781348,8,6,False,False,False
290,0.8,8.0,1.6,3.0,1.0,50261015,1.6713792859545484,True,True,0.0,16455,4,4,False,4,1,50,0.9793054132513661,0.8467949062287958,0.8294814443982839,8,8,True,True,True
290,0.9,9.0,1.8,3.0,1.0,50261015,1.6713792859545484,True,True,0.0,16455,4,4,False,4,1,50,0.9793054132513661,0.8467949062287958,0.8294814443982839,8,8,True,True,True
290,1.0,10.0,2.0,3.0,1.0,50261015,1.6713792859545484,True,True,0.0,16455,4,4,False,4,1,50,0.9793054132513661,0.8467949062287958,0.8294814443982839,8,8,True,True,True
290,1.1,11.0,2.2,3.0,1.0,50261015,1.6713792859545484,True,True,0.0,16455,4,4,False,4,1,50,0.9793054132513661,0.8467949062287958,0.8294814443982839,8,8,True,True,True
290,1.2,12.0,2.4,3.0,1.0,50261015,1.6713792859545484,True,True,0.0,16455,4,4,False,4,1,50,0.9793054132513661,0.8467949062287958,0.8294814443982839,8,8,True,True,True
291,0.8,8.0,1.6,3.0,1.0,50261016,2.1127249354809305,True,True,0.0,16423,8,8,False,8,0,0,1.0,0.6883169355539343,0.6883169355539343,8,6,False,False,False
291,0.9,9.0,1.8,3.0,1.0,50261016,2.1127249354809305,True,True,0.0,16423,8,8,False,8,0,0,1.0,0.6883169355539343,0.6883169355539343,8,6,False,False,False
291,1.0,10.0,2.0,3.0,1.0,50261016,2.1127249354809305,True,True,0.0,16423,8,8,False,8,0,0,1.0,0.6883169355539343,0.6883169355539343,8,6,False,False,False
291,1.1,11.0,2.2,3.0,1.0,50261016,2.1127249354809305,True,True,0.0,16423,8,8,False,8,0,0,1.0,0.6883169355539343,0.6883169355539343,8,6,False,False,False
291,1.2,12.0,2.4,3.0,1.0,50261016,2.1127249354809305,True,True,0.0,16423,8,8,False,8,0,0,1.0,0.6883169355539343,0.6883169355539343,8,6,False,False,False
292,0.8,8.0,1.6,3.0,1.0,50261017,0.09715046553774578,True,True,0.0,15643,1,1,False,1,0,0,1.0,0.7980157053426691,0.7980157053426691,8,6,False,False,False
292,0.9,9.0,1.8,3.0,1.0,50261017,0.09715046553774578,True,True,0.0,15643,1,1,False,1,0,0,1.0,0.7980157053426691,0.7980157053426691,8,6,False,False,False
292,1.0,10.0,2.0,3.0,1.0,50261017,0.09715046553774578,True,True,0.0,15643,1,1,False,1,0,0,1.0,0.7980157053426691,0.7980157053426691,8,6,False,False,False
292,1.1,11.0,2.2,3.0,1.0,50261017,0.09715046553774578,True,True,0.0,15643,1,1,False,1,0,0,1.0,0.7980157053426691,0.7980157053426691,8,6,False,False,False
292,1.2,12.0,2.4,3.0,1.0,50261017,0.09715046553774578,True,True,0.0,15643,1,1,False,1,0,0,1.0,0.7980157053426691,0.7980157053426691,8,6,False,False,False
293,0.8,8.0,1.6,3.0,1.0,50261018,4.747140193823421,True,True,0.0,15469,11,11,False,11,1,60,0.9770370075505833,0.8559877452064941,0.8359327278358559,8,8,True,True,True
293,0.9,9.0,1.8,3.0,1.0,50261018,4.747140193823421,True,True,0.0,15469,11,11,False,11,1,60,0.9770370075505833,0.8559877452064941,0.8359327278358559,8,8,True,True,True
293,1.0,10.0,2.0,3.0,1.0,50261018,4.747140193823421,True,True,0.0,15469,11,11,False,11,1,60,0.9770370075505833,0.8559877452064941,0.8359327278358559,8,8,True,True,True
293,1.1,11.0,2.2,3.0,1.0,50261018,4.747140193823421,True,True,0.0,15469,11,11,False,11,1,60,0.9770370075505833,0.8559877452064941,0.8359327278358559,8,8,True,True,True
293,1.2,12.0,2.4,3.0,1.0,50261018,4.747140193823421,True,True,0.0,15469,11,11,False,11,1,60,0.9770370075505833,0.8559877452064941,0.8359327278358559,8,8,True,True,True
294,0.8,8.0,1.6,3.0,1.0,50261019,3.769090729252548,True,True,0.0,16109,8,8,False,8,0,0,1.0,0.8157871855115562,0.8157871855115562,8,6,False,False,False
294,0.9,9.0,1.8,3.0,1.0,50261019,3.769090729252548,True,True,0.0,16109,8,8,False,8,0,0,1.0,0.8157871855115562,0.8157871855115562,8,6,False,False,False
294,1.0,10.0,2.0,3.0,1.0,50261019,3.769090729252548,True,True,0.0,16109,8,8,False,8,0,0,1.0,0.8157871855115562,0.8157871855115562,8,6,False,False,False
294,1.1,11.0,2.2,3.0,1.0,50261019,3.769090729252548,True,True,0.0,16109,8,8,False,8,0,0,1.0,0.8157871855115562,0.8157871855115562,8,6,False,False,False
294,1.2,12.0,2.4,3.0,1.0,50261019,3.769090729252548,True,True,0.0,16109,8,8,False,8,0,0,1.0,0.8157871855115562,0.8157871855115562,8,6,False,False,False
295,0.8,8.0,1.6,3.0,1.0,50261020,3.020212331011902,True,True,0.0,16469,6,6,False,6,0,0,1.0,0.732767464017464,0.732767464017464,8,6,False,False,False
295,0.9,9.0,1.8,3.0,1.0,50261020,3.020212331011902,True,True,0.0,16469,6,6,False,6,0,0,1.0,0.732767464017464,0.732767464017464,8,6,False,False,False
295,1.0,10.0,2.0,3.0,1.0,50261020,3.020212331011902,True,True,0.0,16469,6,6,False,6,0,0,1.0,0.732767464017464,0.732767464017464,8,6,False,False,False
295,1.1,11.0,2.2,3.0,1.0,50261020,3.020212331011902,True,True,0.0,16469,6,6,False,6,0,0,1.0,0.732767464017464,0.732767464017464,8,6,False,False,False
295,1.2,12.0,2.4,3.0,1.0,50261020,3.020212331011902,True,True,0.0,16469,6,6,False,6,0,0,1.0,0.732767464017464,0.732767464017464,8,6,False,False,False
296,0.8,8.0,1.6,3.0,1.0,50261021,1.5009030832617547,True,True,0.0,15784,15,15,False,15,0,0,0.9966216216216216,0.8150935449052442,0.8120571076582807,8,7,False,False,False
296,0.9,9.0,1.8,3.0,1.0,50261021,1.5009030832617547,True,True,0.0,15784,15,15,False,15,0,0,0.9966216216216216,0.8150935449052442,0.8120571076582807,8,7,False,False,False
296,1.0,10.0,2.0,3.0,1.0,50261021,1.5009030832617547,True,True,0.0,15784,15,15,False,15,0,0,0.9966216216216216,0.8150935449052442,0.8120571076582807,8,7,False,False,False
296,1.1,11.0,2.2,3.0,1.0,50261021,1.5009030832617547,True,True,0.0,15784,15,15,False,15,0,0,0.9966216216216216,0.8150935449052442,0.8120571076582807,8,7,False,False,False
296,1.2,12.0,2.4,3.0,1.0,50261021,1.5009030832617547,True,True,0.0,15784,15,15,False,15,0,0,0.9966216216216216,0.8150935449052442,0.8120571076582807,8,7,False,False,False
297,0.8,8.0,1.6,3.0,1.0,50261022,3.659890720755082,True,True,0.0,16031,4,4,False,4,0,0,1.0,0.7357576131866641,0.7357576131866641,8,6,False,False,False
297,0.9,9.0,1.8,3.0,1.0,50261022,3.659890720755082,True,True,0.0,16031,4,4,False,4,0,0,1.0,0.7357576131866641,0.7357576131866641,8,6,False,False,False
297,1.0,10.0,2.0,3.0,1.0,50261022,3.659890720755082,True,True,0.0,16031,4,4,False,4,0,0,1.0,0.7357576131866641,0.7357576131866641,8,6,False,False,False
297,1.1,11.0,2.2,3.0,1.0,50261022,3.659890720755082,True,True,0.0,16031,4,4,False,4,0,0,1.0,0.7357576131866641,0.7357576131866641,8,6,False,False,False
297,1.2,12.0,2.4,3.0,1.0,50261022,3.659890720755082,True,True,0.0,16031,4,4,False,4,0,0,1.0,0.7357576131866641,0.7357576131866641,8,6,False,False,False
298,0.8,8.0,1.6,3.0,1.0,50261023,5.305988443823924,True,True,0.0,15588,8,8,False,8,0,0,0.9953195382882882,0.757149414364839,0.753940982444447,8,6,False,False,False
298,0.9,9.0,1.8,3.0,1.0,50261023,5.305988443823924,True,True,0.0,15588,8,8,False,8,0,0,0.9953195382882882,0.757149414364839,0.753940982444447,8,6,False,False,False
298,1.0,10.0,2.0,3.0,1.0,50261023,5.305988443823924,True,True,0.0,15588,8,8,False,8,0,0,0.9953195382882882,0.757149414364839,0.753940982444447,8,6,False,False,False
298,1.1,11.0,2.2,3.0,1.0,50261023,5.305988443823924,True,True,0.0,15588,8,8,False,8,0,0,0.9953195382882882,0.757149414364839,0.753940982444447,8,6,False,False,False
298,1.2,12.0,2.4,3.0,1.0,50261023,5.305988443823924,True,True,0.0,15588,8,8,False,8,0,0,0.9953195382882882,0.757149414364839,0.753940982444447,8,6,False,False,False
299,0.8,8.0,1.6,3.0,1.0,50261024,5.379721945442824,True,True,0.0,15772,1,1,False,1,1,43,0.9819736168032787,0.8328036202672324,0.8161690047726576,8,8,True,True,True
299,0.9,9.0,1.8,3.0,1.0,50261024,5.379721945442824,True,True,0.0,15772,1,1,False,1,1,43,0.9819736168032787,0.8328036202672324,0.8161690047726576,8,8,True,True,True
299,1.0,10.0,2.0,3.0,1.0,50261024,5.379721945442824,True,True,0.0,15772,1,1,False,1,1,43,0.9819736168032787,0.8328036202672324,0.8161690047726576,8,8,True,True,True
299,1.1,11.0,2.2,3.0,1.0,50261024,5.379721945442824,True,True,0.0,15772,1,1,False,1,1,43,0.9819736168032787,0.8328036202672324,0.8161690047726576,8,8,True,True,True
299,1.2,12.0,2.4,3.0,1.0,50261024,5.379721945442824,True,True,0.0,15772,1,1,False,1,1,43,0.9819736168032787,0.8328036202672324,0.8161690047726576,8,8,True,True,True
300,0.8,8.0,1.6,3.0,1.0,50261025,3.3549467690992802,True,True,0.0,16121,8,8,False,8,0,0,1.0,0.7368756275982824,0.7368756275982824,8,6,False,False,False
300,0.9,9.0,1.8,3.0,1.0,50261025,3.3549467690992802,True,True,0.0,16121,8,8,False,8,0,0,1.0,0.7368756275982824,0.7368756275982824,8,6,False,False,False
300,1.0,10.0,2.0,3.0,1.0,50261025,3.3549467690992802,True,True,0.0,16121,8,8,False,8,0,0,1.0,0.7368756275982824,0.7368756275982824,8,6,False,False,False
300,1.1,11.0,2.2,3.0,1.0,50261025,3.3549467690992802,True,True,0.0,16121,8,8,False,8,0,0,1.0,0.7368756275982824,0.7368756275982824,8,6,False,False,False
300,1.2,12.0,2.4,3.0,1.0,50261025,3.3549467690992802,True,True,0.0,16121,8,8,False,8,0,0,1.0,0.7368756275982824,0.7368756275982824,8,6,False,False,False
301,0.8,8.0,1.6,3.0,1.0,50261026,3.8361348442461067,True,True,0.0,15694,3,6,True,0,0,0,1.0,0.8344912832580988,0.8344912832580988,8,8,True,True,True
301,0.9,9.0,1.8,3.0,1.0,50261026,3.8361348442461067,True,True,0.0,15694,3,6,True,0,0,0,1.0,0.8344912832580988,0.8344912832580988,8,8,True,True,True
301,1.0,10.0,2.0,3.0,1.0,50261026,3.8361348442461067,True,True,0.0,15694,3,6,True,0,0,0,1.0,0.8344912832580988,0.8344912832580988,8,8,True,True,True
301,1.1,11.0,2.2,3.0,1.0,50261026,3.8361348442461067,True,True,0.0,15694,3,6,True,0,0,0,1.0,0.8344912832580988,0.8344912832580988,8,8,True,True,True
301,1.2,12.0,2.4,3.0,1.0,50261026,3.8361348442461067,True,True,0.0,15694,3,6,True,0,0,0,1.0,0.8344912832580988,0.8344912832580988,8,8,True,True,True
302,0.8,8.0,1.6,3.0,1.0,50261027,5.724139677149101,True,True,0.0,15464,7,7,False,7,0,0,0.9966216216216216,0.7533265893770319,0.7502901521300683,8,6,False,False,False
302,0.9,9.0,1.8,3.0,1.0,50261027,5.724139677149101,True,True,0.0,15464,7,7,False,7,0,0,0.9966216216216216,0.7533265893770319,0.7502901521300683,8,6,False,False,False
302,1.0,10.0,2.0,3.0,1.0,50261027,5.724139677149101,True,True,0.0,15464,7,7,False,7,0,0,0.9966216216216216,0.7533265893770319,0.7502901521300683,8,6,False,False,False
302,1.1,11.0,2.2,3.0,1.0,50261027,5.724139677149101,True,True,0.0,15464,7,7,False,7,0,0,0.9966216216216216,0.7533265893770319,0.7502901521300683,8,6,False,False,False
302,1.2,12.0,2.4,3.0,1.0,50261027,5.724139677149101,True,True,0.0,15464,7,7,False,7,0,0,0.9966216216216216,0.7533265893770319,0.7502901521300683,8,6,False,False,False
303,0.8,8.0,1.6,3.0,1.0,50261028,2.6937148135531634,True,True,0.0,16580,6,6,False,6,0,0,1.0,0.6964007784806054,0.6964007784806054,8,6,False,False,False
303,0.9,9.0,1.8,3.0,1.0,50261028,2.6937148135531634,True,True,0.0,16580,6,6,False,6,0,0,1.0,0.6964007784806054,0.6964007784806054,8,6,False,False,False
303,1.0,10.0,2.0,3.0,1.0,50261028,2.6937148135531634,True,True,0.0,16580,6,6,False,6,0,0,1.0,0.6964007784806054,0.6964007784806054,8,6,False,False,False
303,1.1,11.0,2.2,3.0,1.0,50261028,2.6937148135531634,True,True,0.0,16580,6,6,False,6,0,0,1.0,0.6964007784806054,0.6964007784806054,8,6,False,False,False
303,1.2,12.0,2.4,3.0,1.0,50261028,2.6937148135531634,True,True,0.0,16580,6,6,False,6,0,0,1.0,0.6964007784806054,0.6964007784806054,8,6,False,False,False
304,0.8,8.0,1.6,3.0,1.0,50261029,1.3764490014498683,True,True,0.0,16211,7,7,False,7,1,59,0.9825286031420766,0.8890985177811087,0.8745006909358912,8,8,True,True,True
304,0.9,9.0,1.8,3.0,1.0,50261029,1.3764490014498683,True,True,0.0,16211,7,7,False,7,1,59,0.9825286031420766,0.8890985177811087,0.8745006909358912,8,8,True,True,True
304,1.0,10.0,2.0,3.0,1.0,50261029,1.3764490014498683,True,True,0.0,16211,7,7,False,7,1,59,0.9825286031420766,0.8890985177811087,0.8745006909358912,8,8,True,True,True
304,1.1,11.0,2.2,3.0,1.0,50261029,1.3764490014498683,True,True,0.0,16211,7,7,False,7,1,59,0.9825286031420766,0.8890985177811087,0.8745006909358912,8,8,True,True,True
304,1.2,12.0,2.4,3.0,1.0,50261029,1.3764490014498683,True,True,0.0,16211,7,7,False,7,1,59,0.9825286031420766,0.8890985177811087,0.8745006909358912,8,8,True,True,True
305,0.8,8.0,1.6,3.0,1.0,50261030,0.5072078751124551,True,True,0.0,15920,1,1,False,1,1,15,0.9776831454918032,0.8138528530043744,0.7922960816242565,8,8,True,True,True
305,0.9,9.0,1.8,3.0,1.0,50261030,0.5072078751124551,True,True,0.0,15920,1,1,False,1,1,15,0.9776831454918032,0.8138528530043744,0.7922960816242565,8,8,True,True,True
305,1.0,10.0,2.0,3.0,1.0,50261030,0.5072078751124551,True,True,0.0,15920,1,1,False,1,1,15,0.9776831454918032,0.8138528530043744,0.7922960816242565,8,8,True,True,True
305,1.1,11.0,2.2,3.0,1.0,50261030,0.5072078751124551,True,True,0.0,15920,1,1,False,1,1,15,0.9776831454918032,0.8138528530043744,0.7922960816242565,8,8,True,True,True
305,1.2,12.0,2.4,3.0,1.0,50261030,0.5072078751124551,True,True,0.0,15920,1,1,False,1,1,15,0.9776831454918032,0.8138528530043744,0.7922960816242565,8,8,True,True,True
306,0.8,8.0,1.6,3.0,1.0,50261031,1.2362941454801513,True,True,0.0,15980,1,1,False,1,0,0,1.0,0.7401775804371937,0.7401775804371937,8,6,False,False,False
306,0.9,9.0,1.8,3.0,1.0,50261031,1.2362941454801513,True,True,0.0,15980,1,1,False,1,0,0,1.0,0.7401775804371937,0.7401775804371937,8,6,False,False,False
306,1.0,10.0,2.0,3.0,1.0,50261031,1.2362941454801513,True,True,0.0,15980,1,1,False,1,0,0,1.0,0.7401775804371937,0.7401775804371937,8,6,False,False,False
306,1.1,11.0,2.2,3.0,1.0,50261031,1.2362941454801513,True,True,0.0,15980,1,1,False,1,0,0,1.0,0.7401775804371937,0.7401775804371937,8,6,False,False,False
306,1.2,12.0,2.4,3.0,1.0,50261031,1.2362941454801513,True,True,0.0,15980,1,1,False,1,0,0,1.0,0.7401775804371937,0.7401775804371937,8,6,False,False,False
307,0.8,8.0,1.6,3.0,1.0,50261032,5.380944725964812,True,True,0.0,16320,2,2,False,2,1,26,0.9832116632513661,0.8343311872954546,0.8199286229783336,8,8,True,True,True
307,0.9,9.0,1.8,3.0,1.0,50261032,5.380944725964812,True,True,0.0,16320,2,2,False,2,1,26,0.9832116632513661,0.8343311872954546,0.8199286229783336,8,8,True,True,True
307,1.0,10.0,2.0,3.0,1.0,50261032,5.380944725964812,True,True,0.0,16320,2,2,False,2,1,26,0.9832116632513661,0.8343311872954546,0.8199286229783336,8,8,True,True,True
307,1.1,11.0,2.2,3.0,1.0,50261032,5.380944725964812,True,True,0.0,16320,2,2,False,2,1,26,0.9832116632513661,0.8343311872954546,0.8199286229783336,8,8,True,True,True
307,1.2,12.0,2.4,3.0,1.0,50261032,5.380944725964812,True,True,0.0,16320,2,2,False,2,1,26,0.9832116632513661,0.8343311872954546,0.8199286229783336,8,8,True,True,True
308,0.8,8.0,1.6,3.0,1.0,50261033,0.8665982482025579,True,True,0.0,15921,10,10,False,10,0,0,1.0,0.7316970441554564,0.7316970441554564,8,6,False,False,False
308,0.9,9.0,1.8,3.0,1.0,50261033,0.8665982482025579,True,True,0.0,15921,10,10,False,10,0,0,1.0,0.7316970441554564,0.7316970441554564,8,6,False,False,False
308,1.0,10.0,2.0,3.0,1.0,50261033,0.8665982482025579,True,True,0.0,15921,10,10,False,10,0,0,1.0,0.7316970441554564,0.7316970441554564,8,6,False,False,False
308,1.1,11.0,2.2,3.0,1.0,50261033,0.8665982482025579,True,True,0.0,15921,10,10,False,10,0,0,1.0,0.7316970441554564,0.7316970441554564,8,6,False,False,False
308,1.2,12.0,2.4,3.0,1.0,50261033,0.8665982482025579,True,True,0.0,15921,10,10,False,10,0,0,1.0,0.7316970441554564,0.7316970441554564,8,6,False,False,False
